# ground truth trajectory
# file: 'rgbd_dataset_freiburg3_walking_xyz.bag'
# timestamp tx ty tz qx qy qz qw
1341846327.9277 -0.7052 -2.9544 0.7546 -0.7519 0.0234 -0.0230 0.6584
1341846327.9378 -0.7050 -2.9546 0.7517 -0.7532 0.0228 -0.0231 0.6569
1341846327.9477 -0.7050 -2.9544 0.7489 -0.7522 0.0225 -0.0237 0.6582
1341846327.9578 -0.7047 -2.9544 0.7464 -0.7536 0.0220 -0.0246 0.6565
1341846327.9678 -0.7043 -2.9547 0.7437 -0.7562 0.0213 -0.0255 0.6535
1341846327.9777 -0.7040 -2.9555 0.7415 -0.7613 0.0216 -0.0246 0.6476
1341846327.9879 -0.7042 -2.9550 0.7388 -0.7590 0.0209 -0.0266 0.6502
1341846327.9978 -0.7041 -2.9552 0.7368 -0.7607 0.0203 -0.0271 0.6482
1341846328.0078 -0.7038 -2.9553 0.7347 -0.7599 0.0194 -0.0290 0.6491
1341846328.0183 -0.7036 -2.9558 0.7330 -0.7613 0.0193 -0.0293 0.6475
1341846328.0278 -0.7029 -2.9562 0.7320 -0.7623 0.0205 -0.0297 0.6463
1341846328.0377 -0.7032 -2.9569 0.7303 -0.7648 0.0197 -0.0296 0.6432
1341846328.0477 -0.7032 -2.9574 0.7294 -0.7660 0.0206 -0.0293 0.6418
1341846328.0581 -0.7029 -2.9580 0.7289 -0.7675 0.0209 -0.0291 0.6401
1341846328.0680 -0.7027 -2.9586 0.7286 -0.7682 0.0212 -0.0288 0.6392
1341846328.0777 -0.7026 -2.9593 0.7288 -0.7689 0.0219 -0.0283 0.6384
1341846328.0878 -0.7023 -2.9599 0.7292 -0.7686 0.0227 -0.0278 0.6387
1341846328.0977 -0.6992 -2.9631 0.7325 -0.7967 0.0287 -0.0201 0.6033
1341846328.1077 -0.7022 -2.9610 0.7311 -0.7654 0.0237 -0.0272 0.6426
1341846328.1178 -0.7021 -2.9614 0.7324 -0.7646 0.0242 -0.0267 0.6435
1341846328.1277 -0.7026 -2.9623 0.7343 -0.7648 0.0241 -0.0244 0.6434
1341846328.1377 -0.7009 -2.9637 0.7367 -0.7755 0.0242 -0.0237 0.6305
1341846328.1478 -0.7021 -2.9632 0.7373 -0.7652 0.0233 -0.0237 0.6430
1341846328.1578 -0.7027 -2.9640 0.7398 -0.7662 0.0233 -0.0227 0.6418
1341846328.1678 -0.7025 -2.9637 0.7423 -0.7655 0.0228 -0.0215 0.6426
1341846328.1778 -0.7025 -2.9644 0.7446 -0.7666 0.0211 -0.0212 0.6414
1341846328.1878 -0.7030 -2.9648 0.7473 -0.7662 0.0207 -0.0211 0.6419
1341846328.1978 -0.7033 -2.9654 0.7505 -0.7668 0.0197 -0.0206 0.6412
1341846328.2078 -0.7035 -2.9658 0.7539 -0.7690 0.0194 -0.0203 0.6387
1341846328.2179 -0.7041 -2.9660 0.7571 -0.7654 0.0187 -0.0203 0.6430
1341846328.2278 -0.7044 -2.9660 0.7607 -0.7634 0.0184 -0.0202 0.6454
1341846328.2377 -0.7046 -2.9661 0.7649 -0.7640 0.0174 -0.0196 0.6447
1341846328.2478 -0.7050 -2.9665 0.7686 -0.7636 0.0171 -0.0188 0.6452
1341846328.2577 -0.7049 -2.9667 0.7736 -0.7667 0.0180 -0.0181 0.6415
1341846328.2678 -0.7050 -2.9669 0.7779 -0.7674 0.0183 -0.0173 0.6407
1341846328.2777 -0.7056 -2.9669 0.7830 -0.7653 0.0175 -0.0172 0.6432
1341846328.2878 -0.7053 -2.9672 0.7878 -0.7657 0.0188 -0.0170 0.6427
1341846328.2978 -0.7057 -2.9670 0.7930 -0.7649 0.0194 -0.0165 0.6436
1341846328.3078 -0.7061 -2.9667 0.7981 -0.7616 0.0197 -0.0170 0.6476
1341846328.3178 -0.7062 -2.9667 0.8036 -0.7606 0.0203 -0.0165 0.6486
1341846328.3277 -0.7067 -2.9662 0.8090 -0.7583 0.0196 -0.0164 0.6514
1341846328.3378 -0.7068 -2.9665 0.8147 -0.7585 0.0183 -0.0160 0.6513
1341846328.3478 -0.7071 -2.9661 0.8205 -0.7577 0.0182 -0.0157 0.6522
1341846328.3578 -0.7066 -2.9668 0.8266 -0.7608 0.0179 -0.0151 0.6485
1341846328.3678 -0.7066 -2.9666 0.8328 -0.7584 0.0182 -0.0159 0.6513
1341846328.3778 -0.7067 -2.9663 0.8389 -0.7557 0.0194 -0.0159 0.6544
1341846328.3878 -0.7069 -2.9664 0.8456 -0.7540 0.0201 -0.0171 0.6564
1341846328.3978 -0.7069 -2.9659 0.8520 -0.7507 0.0209 -0.0164 0.6601
1341846328.4078 -0.7065 -2.9648 0.8590 -0.7483 0.0228 -0.0161 0.6627
1341846328.4178 -0.7067 -2.9636 0.8661 -0.7459 0.0251 -0.0165 0.6654
1341846328.4278 -0.7069 -2.9646 0.8720 -0.7487 0.0208 -0.0161 0.6624
1341846328.4378 -0.7070 -2.9643 0.8787 -0.7485 0.0189 -0.0160 0.6626
1341846328.4478 -0.7068 -2.9638 0.8852 -0.7485 0.0174 -0.0171 0.6627
1341846328.4581 -0.7072 -2.9635 0.8916 -0.7484 0.0156 -0.0180 0.6628
1341846328.4678 -0.7072 -2.9631 0.8979 -0.7484 0.0152 -0.0196 0.6628
1341846328.4778 -0.7075 -2.9631 0.9040 -0.7493 0.0160 -0.0211 0.6617
1341846328.4878 -0.7075 -2.9626 0.9105 -0.7486 0.0154 -0.0227 0.6625
1341846328.4977 -0.7073 -2.9618 0.9168 -0.7479 0.0143 -0.0245 0.6632
1341846328.5077 -0.7070 -2.9611 0.9233 -0.7476 0.0145 -0.0259 0.6634
1341846328.5177 -0.7069 -2.9606 0.9298 -0.7476 0.0144 -0.0271 0.6634
1341846328.5278 -0.7062 -2.9597 0.9367 -0.7472 0.0126 -0.0288 0.6638
1341846328.5408 -0.7059 -2.9593 0.9431 -0.7475 0.0126 -0.0295 0.6634
1341846328.5477 -0.7056 -2.9586 0.9496 -0.7473 0.0127 -0.0296 0.6637
1341846328.5577 -0.7053 -2.9582 0.9560 -0.7471 0.0124 -0.0297 0.6639
1341846328.5679 -0.7046 -2.9575 0.9626 -0.7462 0.0125 -0.0288 0.6650
1341846328.5777 -0.7045 -2.9567 0.9689 -0.7443 0.0122 -0.0271 0.6672
1341846328.5878 -0.7044 -2.9560 0.9750 -0.7425 0.0108 -0.0251 0.6693
1341846328.5977 -0.7041 -2.9556 0.9815 -0.7413 0.0101 -0.0235 0.6707
1341846328.6078 -0.7041 -2.9551 0.9876 -0.7405 0.0089 -0.0208 0.6717
1341846328.6177 -0.7038 -2.9548 0.9937 -0.7392 0.0068 -0.0196 0.6731
1341846328.6277 -0.7036 -2.9544 0.9996 -0.7397 0.0048 -0.0183 0.6727
1341846328.6377 -0.7032 -2.9540 1.0055 -0.7384 0.0029 -0.0166 0.6741
1341846328.6477 -0.7029 -2.9535 1.0115 -0.7371 0.0011 -0.0158 0.6756
1341846328.6578 -0.7030 -2.9532 1.0170 -0.7371 0.0028 -0.0139 0.6757
1341846328.6678 -0.7025 -2.9527 1.0227 -0.7360 0.0021 -0.0130 0.6769
1341846328.6778 -0.7022 -2.9523 1.0283 -0.7363 0.0018 -0.0119 0.6766
1341846328.6877 -0.7016 -2.9518 1.0338 -0.7362 0.0007 -0.0114 0.6767
1341846328.6978 -0.7009 -2.9511 1.0396 -0.7352 -0.0017 -0.0116 0.6778
1341846328.7101 -0.7004 -2.9506 1.0450 -0.7343 -0.0026 -0.0114 0.6787
1341846328.7177 -0.6998 -2.9503 1.0504 -0.7333 -0.0045 -0.0122 0.6797
1341846328.7277 -0.6995 -2.9499 1.0556 -0.7322 -0.0050 -0.0122 0.6809
1341846328.7378 -0.6991 -2.9496 1.0607 -0.7311 -0.0066 -0.0127 0.6821
1341846328.7478 -0.6991 -2.9495 1.0656 -0.7312 -0.0048 -0.0128 0.6820
1341846328.7577 -0.6987 -2.9492 1.0705 -0.7310 -0.0052 -0.0123 0.6823
1341846328.7683 -0.6982 -2.9487 1.0754 -0.7300 -0.0052 -0.0114 0.6834
1341846328.7781 -0.6977 -2.9486 1.0803 -0.7306 -0.0062 -0.0106 0.6827
1341846328.7878 -0.6972 -2.9482 1.0851 -0.7295 -0.0061 -0.0088 0.6839
1341846328.7978 -0.6966 -2.9481 1.0898 -0.7298 -0.0074 -0.0085 0.6836
1341846328.8078 -0.6963 -2.9480 1.0945 -0.7289 -0.0081 -0.0074 0.6845
1341846328.8177 -0.6958 -2.9480 1.0990 -0.7284 -0.0094 -0.0074 0.6850
1341846328.8278 -0.6954 -2.9477 1.1035 -0.7271 -0.0101 -0.0074 0.6864
1341846328.8378 -0.6949 -2.9479 1.1078 -0.7267 -0.0111 -0.0079 0.6869
1341846328.8478 -0.6944 -2.9476 1.1120 -0.7258 -0.0119 -0.0078 0.6878
1341846328.8578 -0.6941 -2.9476 1.1161 -0.7266 -0.0125 -0.0082 0.6869
1341846328.8677 -0.6938 -2.9473 1.1201 -0.7271 -0.0128 -0.0080 0.6863
1341846328.8780 -0.6934 -2.9473 1.1241 -0.7285 -0.0137 -0.0075 0.6849
1341846328.8878 -0.6931 -2.9475 1.1279 -0.7298 -0.0144 -0.0067 0.6835
1341846328.8978 -0.6926 -2.9480 1.1318 -0.7309 -0.0152 -0.0056 0.6822
1341846328.9077 -0.6922 -2.9482 1.1357 -0.7306 -0.0157 -0.0052 0.6826
1341846328.9178 -0.6918 -2.9487 1.1396 -0.7298 -0.0164 -0.0043 0.6834
1341846328.9278 -0.6910 -2.9487 1.1438 -0.7276 -0.0189 -0.0045 0.6857
1341846328.9378 -0.6906 -2.9492 1.1477 -0.7261 -0.0184 -0.0033 0.6874
1341846328.9477 -0.6900 -2.9496 1.1514 -0.7251 -0.0183 -0.0025 0.6884
1341846328.9578 -0.6897 -2.9501 1.1552 -0.7249 -0.0176 -0.0014 0.6887
1341846328.9678 -0.6896 -2.9508 1.1583 -0.7257 -0.0155 0.0005 0.6878
1341846328.9787 -0.6887 -2.9509 1.1622 -0.7250 -0.0165 0.0014 0.6886
1341846328.9877 -0.6883 -2.9515 1.1658 -0.7252 -0.0153 0.0034 0.6884
1341846328.9977 -0.6882 -2.9523 1.1688 -0.7257 -0.0132 0.0052 0.6879
1341846329.0082 -0.6878 -2.9528 1.1719 -0.7252 -0.0130 0.0062 0.6883
1341846329.0178 -0.6873 -2.9533 1.1752 -0.7246 -0.0132 0.0064 0.6891
1341846329.0286 -0.6868 -2.9539 1.1784 -0.7233 -0.0135 0.0070 0.6904
1341846329.0378 -0.6864 -2.9543 1.1812 -0.7217 -0.0136 0.0070 0.6921
1341846329.0498 -0.6858 -2.9547 1.1843 -0.7205 -0.0133 0.0067 0.6933
1341846329.0578 -0.6853 -2.9551 1.1873 -0.7195 -0.0132 0.0062 0.6943
1341846329.0704 -0.6850 -2.9554 1.1901 -0.7187 -0.0130 0.0061 0.6951
1341846329.0778 -0.6846 -2.9559 1.1929 -0.7193 -0.0132 0.0060 0.6946
1341846329.0877 -0.6838 -2.9561 1.1958 -0.7201 -0.0154 0.0057 0.6937
1341846329.0978 -0.6834 -2.9565 1.1984 -0.7203 -0.0160 0.0053 0.6935
1341846329.1078 -0.6830 -2.9570 1.2012 -0.7203 -0.0168 0.0053 0.6934
1341846329.1177 -0.6828 -2.9573 1.2040 -0.7199 -0.0173 0.0056 0.6939
1341846329.1303 -0.6824 -2.9578 1.2066 -0.7193 -0.0178 0.0055 0.6945
1341846329.1382 -0.6821 -2.9581 1.2093 -0.7185 -0.0188 0.0052 0.6952
1341846329.1477 -0.6816 -2.9586 1.2118 -0.7175 -0.0188 0.0055 0.6963
1341846329.1577 -0.6817 -2.9593 1.2139 -0.7185 -0.0175 0.0063 0.6953
1341846329.1677 -0.6813 -2.9597 1.2165 -0.7182 -0.0184 0.0063 0.6956
1341846329.1777 -0.6812 -2.9604 1.2184 -0.7200 -0.0189 0.0065 0.6937
1341846329.1878 -0.6805 -2.9605 1.2215 -0.7184 -0.0192 0.0063 0.6954
1341846329.1977 -0.6801 -2.9608 1.2241 -0.7185 -0.0197 0.0063 0.6952
1341846329.2077 -0.6797 -2.9612 1.2267 -0.7180 -0.0199 0.0061 0.6957
1341846329.2177 -0.6791 -2.9616 1.2292 -0.7180 -0.0206 0.0066 0.6957
1341846329.2304 -0.6787 -2.9618 1.2317 -0.7184 -0.0206 0.0067 0.6953
1341846329.2377 -0.6779 -2.9616 1.2342 -0.7180 -0.0223 0.0069 0.6957
1341846329.2478 -0.6774 -2.9619 1.2367 -0.7192 -0.0223 0.0068 0.6944
1341846329.2578 -0.6774 -2.9623 1.2388 -0.7203 -0.0205 0.0077 0.6933
1341846329.2677 -0.6771 -2.9625 1.2411 -0.7200 -0.0204 0.0081 0.6937
1341846329.2777 -0.6769 -2.9628 1.2438 -0.7196 -0.0208 0.0089 0.6940
1341846329.2877 -0.6766 -2.9632 1.2464 -0.7195 -0.0222 0.0093 0.6941
1341846329.2977 -0.6763 -2.9635 1.2488 -0.7195 -0.0236 0.0098 0.6941
1341846329.3078 -0.6763 -2.9638 1.2513 -0.7196 -0.0244 0.0102 0.6939
1341846329.3178 -0.6760 -2.9642 1.2542 -0.7211 -0.0254 0.0097 0.6923
1341846329.3277 -0.6758 -2.9644 1.2568 -0.7217 -0.0260 0.0099 0.6917
1341846329.3378 -0.6757 -2.9646 1.2595 -0.7233 -0.0263 0.0093 0.6899
1341846329.3478 -0.6755 -2.9649 1.2623 -0.7246 -0.0263 0.0091 0.6886
1341846329.3602 -0.6754 -2.9653 1.2651 -0.7253 -0.0267 0.0094 0.6879
1341846329.3677 -0.6753 -2.9656 1.2677 -0.7254 -0.0279 0.0091 0.6877
1341846329.3778 -0.6752 -2.9661 1.2706 -0.7256 -0.0286 0.0096 0.6875
1341846329.3878 -0.6752 -2.9663 1.2734 -0.7249 -0.0293 0.0094 0.6881
1341846329.3978 -0.6752 -2.9666 1.2763 -0.7238 -0.0304 0.0093 0.6893
1341846329.4077 -0.6749 -2.9670 1.2793 -0.7236 -0.0332 0.0082 0.6893
1341846329.4178 -0.6749 -2.9673 1.2821 -0.7237 -0.0339 0.0078 0.6892
1341846329.4277 -0.6749 -2.9676 1.2849 -0.7247 -0.0347 0.0068 0.6882
1341846329.4378 -0.6754 -2.9681 1.2874 -0.7252 -0.0341 0.0065 0.6877
1341846329.4478 -0.6756 -2.9685 1.2904 -0.7250 -0.0360 0.0056 0.6878
1341846329.4577 -0.6757 -2.9689 1.2931 -0.7251 -0.0370 0.0043 0.6877
1341846329.4677 -0.6759 -2.9695 1.2958 -0.7254 -0.0390 0.0035 0.6872
1341846329.4778 -0.6760 -2.9698 1.2986 -0.7246 -0.0407 0.0027 0.6880
1341846329.4877 -0.6763 -2.9702 1.3012 -0.7245 -0.0414 0.0025 0.6880
1341846329.4977 -0.6761 -2.9703 1.3040 -0.7244 -0.0439 0.0018 0.6880
1341846329.5105 -0.6765 -2.9705 1.3065 -0.7245 -0.0445 0.0025 0.6879
1341846329.5177 -0.6771 -2.9711 1.3089 -0.7259 -0.0434 0.0036 0.6864
1341846329.5278 -0.6774 -2.9716 1.3115 -0.7264 -0.0443 0.0047 0.6858
1341846329.5377 -0.6776 -2.9719 1.3142 -0.7264 -0.0453 0.0053 0.6857
1341846329.5477 -0.6780 -2.9725 1.3168 -0.7261 -0.0460 0.0057 0.6860
1341846329.5581 -0.6782 -2.9729 1.3195 -0.7253 -0.0462 0.0062 0.6869
1341846329.5677 -0.6790 -2.9736 1.3216 -0.7252 -0.0465 0.0067 0.6869
1341846329.5780 -0.6789 -2.9736 1.3250 -0.7234 -0.0469 0.0060 0.6888
1341846329.5877 -0.6791 -2.9741 1.3274 -0.7230 -0.0476 0.0062 0.6892
1341846329.5977 -0.6795 -2.9743 1.3297 -0.7226 -0.0476 0.0060 0.6896
1341846329.6078 -0.6800 -2.9746 1.3321 -0.7223 -0.0483 0.0057 0.6899
1341846329.6177 -0.6800 -2.9750 1.3344 -0.7229 -0.0510 0.0047 0.6891
1341846329.6277 -0.6808 -2.9751 1.3367 -0.7232 -0.0487 0.0056 0.6889
1341846329.6378 -0.6816 -2.9757 1.3385 -0.7246 -0.0491 0.0063 0.6874
1341846329.6477 -0.6821 -2.9756 1.3410 -0.7239 -0.0494 0.0075 0.6881
1341846329.6577 -0.6825 -2.9756 1.3434 -0.7241 -0.0498 0.0085 0.6879
1341846329.6677 -0.6826 -2.9758 1.3458 -0.7243 -0.0519 0.0082 0.6875
1341846329.6783 -0.6832 -2.9757 1.3480 -0.7235 -0.0523 0.0090 0.6883
1341846329.6877 -0.6837 -2.9755 1.3504 -0.7222 -0.0521 0.0094 0.6897
1341846329.6977 -0.6839 -2.9753 1.3527 -0.7211 -0.0534 0.0084 0.6907
1341846329.7077 -0.6847 -2.9755 1.3544 -0.7211 -0.0521 0.0085 0.6908
1341846329.7178 -0.6851 -2.9754 1.3561 -0.7224 -0.0524 0.0079 0.6895
1341846329.7278 -0.6854 -2.9752 1.3587 -0.7215 -0.0523 0.0075 0.6904
1341846329.7377 -0.6858 -2.9748 1.3609 -0.7217 -0.0512 0.0074 0.6903
1341846329.7477 -0.6861 -2.9748 1.3628 -0.7233 -0.0504 0.0076 0.6887
1341846329.7577 -0.6863 -2.9747 1.3651 -0.7238 -0.0496 0.0078 0.6881
1341846329.7678 -0.6868 -2.9744 1.3675 -0.7233 -0.0482 0.0083 0.6888
1341846329.7778 -0.6870 -2.9742 1.3697 -0.7231 -0.0471 0.0081 0.6890
1341846329.7877 -0.6872 -2.9744 1.3717 -0.7241 -0.0468 0.0078 0.6881
1341846329.7981 -0.6875 -2.9743 1.3739 -0.7240 -0.0462 0.0076 0.6882
1341846329.8078 -0.6880 -2.9740 1.3760 -0.7236 -0.0458 0.0078 0.6887
1341846329.8178 -0.6883 -2.9738 1.3782 -0.7229 -0.0450 0.0083 0.6894
1341846329.8278 -0.6885 -2.9737 1.3801 -0.7226 -0.0446 0.0093 0.6897
1341846329.8377 -0.6882 -2.9734 1.3824 -0.7221 -0.0449 0.0093 0.6902
1341846329.8477 -0.6886 -2.9733 1.3847 -0.7217 -0.0440 0.0104 0.6907
1341846329.8577 -0.6888 -2.9731 1.3869 -0.7211 -0.0434 0.0107 0.6914
1341846329.8677 -0.6892 -2.9735 1.3886 -0.7223 -0.0442 0.0110 0.6900
1341846329.8793 -0.6896 -2.9731 1.3910 -0.7211 -0.0424 0.0121 0.6914
1341846329.8877 -0.6903 -2.9732 1.3927 -0.7213 -0.0406 0.0129 0.6913
1341846329.8978 -0.6903 -2.9732 1.3945 -0.7217 -0.0433 0.0126 0.6907
1341846329.9078 -0.6904 -2.9729 1.3970 -0.7214 -0.0412 0.0130 0.6912
1341846329.9177 -0.6906 -2.9728 1.3988 -0.7222 -0.0401 0.0138 0.6904
1341846329.9277 -0.6909 -2.9725 1.4006 -0.7236 -0.0385 0.0150 0.6890
1341846329.9377 -0.6916 -2.9727 1.4022 -0.7257 -0.0357 0.0168 0.6869
1341846329.9478 -0.6916 -2.9726 1.4041 -0.7264 -0.0361 0.0174 0.6861
1341846329.9578 -0.6920 -2.9728 1.4060 -0.7268 -0.0357 0.0182 0.6857
1341846329.9677 -0.6925 -2.9733 1.4074 -0.7270 -0.0349 0.0186 0.6855
1341846329.9778 -0.6930 -2.9735 1.4096 -0.7258 -0.0353 0.0187 0.6867
1341846329.9881 -0.6933 -2.9737 1.4112 -0.7249 -0.0357 0.0180 0.6877
1341846329.9978 -0.6936 -2.9740 1.4128 -0.7248 -0.0362 0.0175 0.6877
1341846330.0077 -0.6937 -2.9743 1.4144 -0.7255 -0.0366 0.0167 0.6870
1341846330.0177 -0.6940 -2.9745 1.4159 -0.7263 -0.0361 0.0157 0.6862
1341846330.0278 -0.6943 -2.9749 1.4169 -0.7284 -0.0364 0.0149 0.6841
1341846330.0378 -0.6942 -2.9748 1.4186 -0.7289 -0.0370 0.0151 0.6834
1341846330.0478 -0.6945 -2.9752 1.4200 -0.7304 -0.0362 0.0159 0.6819
1341846330.0579 -0.6945 -2.9756 1.4214 -0.7315 -0.0362 0.0162 0.6807
1341846330.0702 -0.6951 -2.9760 1.4225 -0.7322 -0.0340 0.0172 0.6800
1341846330.0779 -0.6952 -2.9759 1.4242 -0.7312 -0.0324 0.0179 0.6811
1341846330.0877 -0.6954 -2.9763 1.4255 -0.7309 -0.0319 0.0176 0.6816
1341846330.0977 -0.6955 -2.9765 1.4268 -0.7298 -0.0313 0.0171 0.6827
1341846330.1080 -0.6958 -2.9768 1.4277 -0.7296 -0.0305 0.0170 0.6830
1341846330.1178 -0.6959 -2.9770 1.4292 -0.7275 -0.0301 0.0169 0.6852
1341846330.1278 -0.6961 -2.9772 1.4302 -0.7272 -0.0301 0.0168 0.6856
1341846330.1378 -0.6964 -2.9773 1.4312 -0.7272 -0.0294 0.0173 0.6855
1341846330.1478 -0.6966 -2.9774 1.4320 -0.7282 -0.0290 0.0182 0.6845
1341846330.1577 -0.6968 -2.9775 1.4328 -0.7295 -0.0283 0.0196 0.6831
1341846330.1679 -0.6970 -2.9775 1.4334 -0.7313 -0.0275 0.0200 0.6812
1341846330.1777 -0.6971 -2.9776 1.4341 -0.7331 -0.0271 0.0204 0.6793
1341846330.1880 -0.6974 -2.9777 1.4349 -0.7346 -0.0268 0.0204 0.6777
1341846330.1977 -0.6973 -2.9775 1.4360 -0.7352 -0.0279 0.0192 0.6770
1341846330.2078 -0.6976 -2.9774 1.4369 -0.7355 -0.0280 0.0184 0.6767
1341846330.2178 -0.6984 -2.9778 1.4375 -0.7367 -0.0270 0.0184 0.6755
1341846330.2278 -0.6987 -2.9778 1.4384 -0.7366 -0.0274 0.0175 0.6755
1341846330.2377 -0.6990 -2.9777 1.4391 -0.7365 -0.0280 0.0175 0.6756
1341846330.2479 -0.6993 -2.9776 1.4399 -0.7367 -0.0281 0.0175 0.6754
1341846330.2578 -0.6997 -2.9775 1.4407 -0.7375 -0.0277 0.0181 0.6745
1341846330.2701 -0.6997 -2.9775 1.4413 -0.7395 -0.0301 0.0176 0.6722
1341846330.2778 -0.7000 -2.9771 1.4426 -0.7402 -0.0285 0.0179 0.6716
1341846330.2878 -0.7004 -2.9770 1.4435 -0.7419 -0.0285 0.0180 0.6697
1341846330.2977 -0.7008 -2.9769 1.4445 -0.7425 -0.0290 0.0177 0.6689
1341846330.3101 -0.7016 -2.9770 1.4452 -0.7438 -0.0285 0.0179 0.6676
1341846330.3178 -0.7021 -2.9769 1.4463 -0.7443 -0.0292 0.0176 0.6669
1341846330.3277 -0.7025 -2.9768 1.4473 -0.7442 -0.0300 0.0181 0.6670
1341846330.3378 -0.7029 -2.9767 1.4484 -0.7445 -0.0303 0.0186 0.6666
1341846330.3478 -0.7033 -2.9766 1.4494 -0.7447 -0.0304 0.0192 0.6665
1341846330.3577 -0.7035 -2.9767 1.4507 -0.7449 -0.0299 0.0197 0.6662
1341846330.3678 -0.7038 -2.9769 1.4518 -0.7460 -0.0295 0.0197 0.6651
1341846330.3778 -0.7041 -2.9768 1.4529 -0.7464 -0.0291 0.0194 0.6646
1341846330.3904 -0.7047 -2.9771 1.4535 -0.7477 -0.0295 0.0188 0.6631
1341846330.3977 -0.7049 -2.9768 1.4548 -0.7467 -0.0298 0.0181 0.6643
1341846330.4077 -0.7049 -2.9767 1.4560 -0.7457 -0.0316 0.0167 0.6653
1341846330.4177 -0.7052 -2.9769 1.4573 -0.7445 -0.0324 0.0160 0.6667
1341846330.4278 -0.7056 -2.9772 1.4584 -0.7443 -0.0332 0.0158 0.6669
1341846330.4378 -0.7060 -2.9773 1.4598 -0.7436 -0.0334 0.0156 0.6676
1341846330.4478 -0.7064 -2.9775 1.4608 -0.7432 -0.0334 0.0162 0.6680
1341846330.4578 -0.7068 -2.9777 1.4617 -0.7434 -0.0333 0.0174 0.6678
1341846330.4678 -0.7072 -2.9780 1.4625 -0.7438 -0.0331 0.0185 0.6674
1341846330.4778 -0.7078 -2.9783 1.4630 -0.7447 -0.0315 0.0201 0.6663
1341846330.4878 -0.7079 -2.9783 1.4641 -0.7447 -0.0320 0.0209 0.6663
1341846330.4978 -0.7084 -2.9786 1.4651 -0.7452 -0.0315 0.0224 0.6657
1341846330.5078 -0.7088 -2.9788 1.4659 -0.7451 -0.0310 0.0235 0.6658
1341846330.5217 -0.7094 -2.9793 1.4665 -0.7450 -0.0293 0.0249 0.6659
1341846330.5278 -0.7098 -2.9796 1.4673 -0.7443 -0.0291 0.0255 0.6667
1341846330.5378 -0.7102 -2.9800 1.4681 -0.7442 -0.0291 0.0262 0.6668
1341846330.5480 -0.7106 -2.9803 1.4690 -0.7440 -0.0291 0.0265 0.6670
1341846330.5578 -0.7111 -2.9806 1.4698 -0.7444 -0.0287 0.0267 0.6666
1341846330.5678 -0.7116 -2.9811 1.4705 -0.7450 -0.0288 0.0266 0.6659
1341846330.5777 -0.7121 -2.9815 1.4713 -0.7455 -0.0289 0.0268 0.6653
1341846330.5927 -0.7127 -2.9820 1.4719 -0.7464 -0.0293 0.0266 0.6643
1341846330.5977 -0.7133 -2.9824 1.4725 -0.7476 -0.0296 0.0268 0.6630
1341846330.6104 -0.7139 -2.9830 1.4730 -0.7490 -0.0305 0.0270 0.6614
1341846330.6178 -0.7145 -2.9835 1.4736 -0.7502 -0.0309 0.0275 0.6599
1341846330.6277 -0.7150 -2.9840 1.4742 -0.7512 -0.0313 0.0276 0.6587
1341846330.6377 -0.7155 -2.9847 1.4747 -0.7522 -0.0316 0.0276 0.6576
1341846330.6478 -0.7157 -2.9851 1.4755 -0.7525 -0.0331 0.0267 0.6572
1341846330.6578 -0.7162 -2.9859 1.4760 -0.7533 -0.0333 0.0259 0.6563
1341846330.6678 -0.7168 -2.9869 1.4765 -0.7543 -0.0335 0.0252 0.6552
1341846330.6777 -0.7178 -2.9880 1.4767 -0.7558 -0.0329 0.0255 0.6535
1341846330.6924 -0.7185 -2.9891 1.4772 -0.7565 -0.0335 0.0256 0.6526
1341846330.6977 -0.7192 -2.9901 1.4776 -0.7568 -0.0337 0.0258 0.6522
1341846330.7078 -0.7201 -2.9914 1.4776 -0.7577 -0.0337 0.0274 0.6512
1341846330.7178 -0.7201 -2.9919 1.4788 -0.7560 -0.0348 0.0281 0.6531
1341846330.7277 -0.7208 -2.9930 1.4792 -0.7551 -0.0344 0.0299 0.6541
1341846330.7378 -0.7217 -2.9943 1.4794 -0.7549 -0.0329 0.0325 0.6542
1341846330.7479 -0.7223 -2.9953 1.4796 -0.7544 -0.0326 0.0342 0.6547
1341846330.7578 -0.7230 -2.9965 1.4798 -0.7546 -0.0325 0.0361 0.6543
1341846330.7678 -0.7237 -2.9975 1.4799 -0.7544 -0.0329 0.0376 0.6545
1341846330.7778 -0.7243 -2.9986 1.4800 -0.7544 -0.0332 0.0395 0.6544
1341846330.7878 -0.7250 -2.9998 1.4800 -0.7547 -0.0342 0.0411 0.6538
1341846330.7978 -0.7256 -3.0009 1.4798 -0.7547 -0.0344 0.0422 0.6538
1341846330.8080 -0.7263 -3.0018 1.4794 -0.7547 -0.0351 0.0431 0.6538
1341846330.8178 -0.7269 -3.0025 1.4791 -0.7544 -0.0354 0.0437 0.6540
1341846330.8279 -0.7274 -3.0034 1.4786 -0.7546 -0.0354 0.0441 0.6538
1341846330.8378 -0.7279 -3.0041 1.4781 -0.7551 -0.0352 0.0443 0.6531
1341846330.8478 -0.7285 -3.0049 1.4776 -0.7556 -0.0352 0.0448 0.6525
1341846330.8581 -0.7291 -3.0054 1.4770 -0.7560 -0.0353 0.0455 0.6520
1341846330.8678 -0.7298 -3.0061 1.4762 -0.7572 -0.0354 0.0460 0.6506
1341846330.8777 -0.7298 -3.0065 1.4757 -0.7579 -0.0371 0.0457 0.6497
